epoch,timestamp,train_loss,train_accuracy,train_recall,train_f1,"train_matrix(tp, fn, fp, tn)",val_loss,val_accuracy,val_recall,val_f1,"val_matrix(tp, fn, fp, tn)",val2
1,2022-10-29 21:31:50.003,0.14802065,0.9545304232804233,0.9486819966348851,0.9609430478625195,3383-183-92-2390,0.9189889,0.41517857142857145,0.0,0,0-131-0-93,0
2,2022-10-29 21:33:47.786,0.11269307,0.9841269841269841,0.978687605159843,0.9864330130016958,3490-76-20-2462,0.8399558,0.42857142857142855,0.09923664122137404,0.16883116883116883,13-118-10-83,3
3,2022-10-29 21:35:46.877,0.0998083,0.9829695767195767,0.9792484576556366,0.985466346832228,3492-74-29-2453,0.61394906,0.9732142857142857,0.9770992366412213,0.9770992366412213,128-3-3-90,32
4,2022-10-29 21:37:44.609,0.086713515,0.9942129629629629,0.9918676388109927,0.9950766633844422,3537-29-6-2476,0.4627755,1.0,1.0,1.0,131-0-0-93,44
5,2022-10-29 21:39:32.013,0.07664276,0.99619708994709,0.9955131800336512,0.9967710234451775,3550-16-7-2475,0.4122058,0.9151785714285714,0.9923664122137404,0.931899641577061,130-1-18-75,44
6,2022-10-29 21:41:19.291,0.077189215,0.9819775132275133,0.9789680314077398,0.9846284021999718,3491-75-34-2448,0.41245046,0.71875,1.0,0.8061538461538462,131-0-63-30,49
7,2022-10-29 21:43:18.473,0.0742412,0.9905753968253969,0.988502523836231,0.9919797382861966,3525-41-16-2466,0.36707225,0.96875,1.0,0.9739776951672863,131-0-7-86,46
8,2022-10-29 21:45:06.101,0.06952499,0.9963624338624338,0.9955131800336512,0.9969109800617804,3550-16-6-2476,0.32138804,1.0,1.0,1.0,131-0-0-93,45
9,2022-10-29 21:46:53.582,0.06486413,0.9985119047619048,0.9977565900168256,0.9987368421052631,3558-8-1-2481,0.2858443,1.0,1.0,1.0,131-0-0-93,43
10,2022-10-29 21:48:42.018,0.06046841,0.9996693121693122,0.9994391475042064,0.9997194950911641,3564-2-0-2482,0.25738314,1.0,1.0,1.0,131-0-0-93,46
11,2022-10-29 21:50:30.415,0.056644037,0.9996693121693122,0.9997195737521032,0.9997195737521032,3565-1-1-2481,0.23408328,1.0,1.0,1.0,131-0-0-93,47
12,2022-10-29 21:52:17.974,0.05916722,0.9763558201058201,0.9736399326977005,0.9798222096796952,3472-94-49-2433,0.2857082,0.8125,0.6793893129770993,0.8090909090909091,89-42-0-93,5
13,2022-10-29 21:54:05.456,0.059946362,0.9854497354497355,0.9831744251261918,0.987605633802817,3506-60-28-2454,0.2658401,0.9955357142857143,0.9923664122137404,0.9961685823754789,130-1-0-93,17
14,2022-10-29 21:55:52.990,0.0590444,0.9935515873015873,0.9924284913067863,0.994520162990024,3539-27-12-2470,0.24811922,0.9955357142857143,0.9923664122137404,0.9961685823754789,130-1-0-93,27
15,2022-10-29 21:57:40.618,0.057593577,0.9963624338624338,0.9955131800336512,0.9969109800617804,3550-16-6-2476,0.23181374,1.0,1.0,1.0,131-0-0-93,38
16,2022-10-29 21:59:28.923,0.055996884,0.998015873015873,0.9974761637689288,0.9983160258209374,3557-9-3-2479,0.21744299,1.0,1.0,1.0,131-0-0-93,39
17,2022-10-29 22:01:16.407,0.05420114,0.9985119047619048,0.9977565900168256,0.9987368421052631,3558-8-1-2481,0.20475575,1.0,1.0,1.0,131-0-0-93,44
18,2022-10-29 22:03:03.925,0.052476488,0.9991732804232805,0.998597868760516,0.9992984425424442,3561-5-0-2482,0.19354211,1.0,1.0,1.0,131-0-0-93,39
19,2022-10-29 22:04:51.564,0.050760616,0.9993386243386243,0.9991587212563096,0.9994389901823283,3563-3-1-2481,0.18340461,1.0,1.0,1.0,131-0-0-93,39
20,2022-10-29 22:06:39.096,0.04915418,0.9996693121693122,0.9994391475042064,0.9997194950911641,3564-2-0-2482,0.1742961,1.0,1.0,1.0,131-0-0-93,39
21,2022-10-29 22:08:26.339,0.047608525,0.9996693121693122,1.0,0.9997196523689375,3566-0-2-2480,0.16602993,1.0,1.0,1.0,131-0-0-93,42
22,2022-10-29 22:10:13.370,0.04613498,1.0,1.0,1.0,3566-0-0-2482,0.1585169,1.0,1.0,1.0,131-0-0-93,42
23,2022-10-29 22:12:00.566,0.044755876,1.0,1.0,1.0,3566-0-0-2482,0.15166067,1.0,1.0,1.0,131-0-0-93,42
24,2022-10-29 22:13:48.846,0.044163,0.9935515873015873,0.9918676388109927,0.9945170814002531,3537-29-10-2472,33.821785,0.5848214285714286,1.0,0.7380281690140845,131-0-93-0,50
25,2022-10-29 22:15:36.505,0.047078066,0.9666005291005291,0.9607403252944475,0.9713637652395803,3426-140-62-2420,32.471634,0.9732142857142857,0.9541984732824428,0.9765625,125-6-0-93,17
26,2022-10-29 22:17:23.480,0.04739056,0.9912367724867724,0.9887829500841279,0.9925404644616468,3526-40-13-2469,31.227339,0.9598214285714286,0.9312977099236641,0.9644268774703557,122-9-0-93,14
27,2022-10-29 22:19:10.348,0.047388062,0.9928902116402116,0.9910263600673023,0.9939530305161018,3534-32-11-2471,30.071312,0.9955357142857143,0.9923664122137404,0.9961685823754789,130-1-0-93,24
28,2022-10-29 22:20:57.468,0.046989743,0.9965277777777778,0.9949523275378576,0.9970493185330898,3548-18-3-2479,29.001068,0.9642857142857143,0.9389312977099237,0.9685039370078741,123-8-0-93,15
29,2022-10-29 22:22:44.892,0.04652418,0.99619708994709,0.9952327537857544,0.9967701165566634,3549-17-6-2476,28.001749,0.9910714285714286,1.0,0.9924242424242424,131-0-2-91,40
30,2022-10-29 22:24:32.186,0.046101384,0.9975198412698413,0.997195737521032,0.9978953276273326,3556-10-5-2477,27.07006,0.9910714285714286,1.0,0.9924242424242424,131-0-2-91,47
31,2022-10-29 22:26:19.073,0.04556962,0.9978505291005291,0.9963544587773415,0.998173900828768,3553-13-0-2482,26.197308,1.0,1.0,1.0,131-0-0-93,44
32,2022-10-29 22:28:06.191,0.044892028,0.9991732804232805,0.9988782950084127,0.9992986393603591,3562-4-1-2481,25.37916,1.0,1.0,1.0,131-0-0-93,39
33,2022-10-29 22:29:53.342,0.044157676,0.9991732804232805,0.998597868760516,0.9992984425424442,3561-5-0-2482,24.610132,1.0,1.0,1.0,131-0-0-93,43
34,2022-10-29 22:31:40.714,0.043500297,0.9986772486772487,0.9980370162647224,0.9988773505472915,3559-7-1-2481,23.886473,0.9955357142857143,0.9923664122137404,0.9961685823754789,130-1-0-93,36
