epoch,timestamp,train_loss,train_accuracy,train_recall,train_f1,"train_matrix(tp, fn, fp, tn)",val_loss,val_accuracy,val_recall,val_f1,"val_matrix(tp, fn, fp, tn)",val2
1,2022-11-08 20:51:52.050,0.09112028,0.9737103174603174,0.971509167842031,0.9774372073222647,3444-101-58-2445,0.90051764,0.5982142857142857,0.9328358208955224,0.7352941176470587,125-9-81-9,49
2,2022-11-08 20:53:54.929,0.05670875,0.9991732804232805,0.9988716502115655,0.9992944828559334,3541-4-1-2502,0.7128495,0.6875,0.47761194029850745,0.6464646464646464,64-70-0-90,3
3,2022-11-08 20:55:46.429,0.04929522,0.9947089947089947,0.9949224259520452,0.9954840530623765,3527-18-14-2489,0.48902366,0.9910714285714286,0.9850746268656716,0.9924812030075187,132-2-0-90,30
4,2022-11-08 20:57:38.634,0.043200303,0.9983465608465608,0.9980253878702398,0.9985887665819927,3538-7-3-2500,0.36724243,1.0,1.0,1.0,134-0-0-90,48
5,2022-11-08 20:59:41.823,0.03773719,0.9993386243386243,0.9991537376586742,0.9994356659142212,3542-3-1-2502,0.2938697,1.0,1.0,1.0,134-0-0-90,48
6,2022-11-08 21:01:44.954,0.033630326,0.9993386243386243,0.9991537376586742,0.9994356659142212,3542-3-1-2502,0.24494818,1.0,1.0,1.0,134-0-0-90,48
7,2022-11-08 21:03:47.832,0.030820496,0.9995039682539683,0.9994358251057828,0.9995768091409226,3543-2-1-2502,0.21048614,1.0,1.0,1.0,134-0-0-90,43
8,2022-11-08 21:05:39.201,0.028890705,0.9993386243386243,0.9991537376586742,0.9994356659142212,3542-3-1-2502,0.18428566,1.0,1.0,1.0,134-0-0-90,48
9,2022-11-08 21:07:42.815,0.030389944,0.9922288359788359,0.9918194640338505,0.9933606441587796,3516-29-18-2485,0.17566152,0.96875,1.0,0.9745454545454546,134-0-7-83,50
10,2022-11-08 21:09:35.486,0.029761244,0.998015873015873,0.9983074753173484,0.9983074753173484,3539-6-6-2497,0.15833215,1.0,1.0,1.0,134-0-0-90,48
11,2022-11-08 21:11:38.959,0.028331256,0.999834656084656,0.9997179125528914,0.9998589363803075,3544-1-0-2503,0.14396828,1.0,1.0,1.0,134-0-0-90,48
12,2022-11-08 21:13:41.881,0.026992781,0.999834656084656,0.9997179125528914,0.9998589363803075,3544-1-0-2503,0.131989,1.0,1.0,1.0,134-0-0-90,48
13,2022-11-08 21:15:45.052,0.025817126,1.0,1.0,1.0,3545-0-0-2503,0.121846944,1.0,1.0,1.0,134-0-0-90,48
14,2022-11-08 21:17:48.145,0.024785398,1.0,1.0,1.0,3545-0-0-2503,0.11315422,1.0,1.0,1.0,134-0-0-90,48
15,2022-11-08 21:19:54.137,0.023886353,0.9996693121693122,0.9997179125528914,0.9997179125528914,3544-1-1-2502,0.10563194,1.0,1.0,1.0,134-0-0-90,48
16,2022-11-08 21:21:57.594,0.024397653,0.9945436507936508,0.9937940761636107,0.9953383246221218,3523-22-11-2492,0.21239011,0.6071428571428571,1.0,0.752808988764045,134-0-88-2,50
17,2022-11-08 21:23:44.184,0.024913246,0.9958664021164021,0.9954866008462624,0.9964704221375124,3529-16-9-2494,0.20004912,1.0,1.0,1.0,134-0-0-90,50
18,2022-11-08 21:25:37.514,0.024364559,0.9991732804232805,0.9991537376586742,0.9992946819015375,3542-3-2-2501,0.18894608,1.0,1.0,1.0,134-0-0-90,48
19,2022-11-08 21:27:30.805,0.023740426,0.999834656084656,0.9997179125528914,0.9998589363803075,3544-1-0-2503,0.1790135,1.0,1.0,1.0,134-0-0-90,48
20,2022-11-08 21:29:24.201,0.023143783,0.999834656084656,0.9997179125528914,0.9998589363803075,3544-1-0-2503,0.1700667,1.0,1.0,1.0,134-0-0-90,48
21,2022-11-08 21:31:17.193,0.022591293,0.999834656084656,0.9997179125528914,0.9998589363803075,3544-1-0-2503,0.1619716,1.0,1.0,1.0,134-0-0-90,48
22,2022-11-08 21:33:10.288,0.022092506,0.999834656084656,0.9997179125528914,0.9998589363803075,3544-1-0-2503,0.15461275,1.0,1.0,1.0,134-0-0-90,48
23,2022-11-08 21:35:03.533,0.0216174,1.0,1.0,1.0,3545-0-0-2503,0.14789395,1.0,1.0,1.0,134-0-0-90,48
24,2022-11-08 21:36:56.624,0.021175252,0.999834656084656,0.9997179125528914,0.9998589363803075,3544-1-0-2503,0.14173444,1.0,1.0,1.0,134-0-0-90,48
25,2022-11-08 21:38:47.623,0.0207598,1.0,1.0,1.0,3545-0-0-2503,0.13606645,1.0,1.0,1.0,134-0-0-90,48
26,2022-11-08 21:40:40.375,0.020373058,1.0,1.0,1.0,3545-0-0-2503,0.13083442,1.0,1.0,1.0,134-0-0-90,48
27,2022-11-08 21:42:33.445,0.020010898,1.0,1.0,1.0,3545-0-0-2503,0.12599108,1.0,1.0,1.0,134-0-0-90,48
28,2022-11-08 21:44:26.472,0.019669998,1.0,1.0,1.0,3545-0-0-2503,0.12149213,1.0,1.0,1.0,134-0-0-90,48
29,2022-11-08 21:46:19.502,0.019350186,1.0,1.0,1.0,3545-0-0-2503,0.11730348,1.0,1.0,1.0,134-0-0-90,48
30,2022-11-08 21:48:12.518,0.019050116,1.0,1.0,1.0,3545-0-0-2503,0.11339424,1.0,1.0,1.0,134-0-0-90,48
31,2022-11-08 21:50:05.421,0.0187685,1.0,1.0,1.0,3545-0-0-2503,0.10973715,1.0,1.0,1.0,134-0-0-90,48
32,2022-11-08 21:51:58.403,0.018512825,1.0,1.0,1.0,3545-0-0-2503,0.10784267,0.9821428571428571,0.9925373134328358,0.9851851851851852,133-1-3-87,49
33,2022-11-08 21:53:51.284,0.019463193,0.9914021164021164,0.9895627644569817,0.9926428975664969,3508-37-15-2488,0.104846135,1.0,1.0,1.0,134-0-0-90,46
34,2022-11-08 21:55:44.236,0.019460388,0.9990079365079365,0.998589562764457,0.9991532599491956,3540-5-1-2502,0.101909526,1.0,1.0,1.0,134-0-0-90,46
35,2022-11-08 21:57:37.155,0.019301465,0.9996693121693122,0.9994358251057828,0.9997178329571106,3543-2-0-2503,0.09900579,1.0,1.0,1.0,134-0-0-90,48
36,2022-11-08 21:59:42.518,0.019163279,0.9988425925925926,0.9980253878702398,0.9990117181985035,3538-7-0-2503,0.09641206,1.0,1.0,1.0,134-0-0-90,48
37,2022-11-08 22:01:48.072,0.019122306,0.9991732804232805,0.9988716502115655,0.9992944828559334,3541-4-1-2502,0.093890905,1.0,1.0,1.0,134-0-0-90,45
38,2022-11-08 22:03:41.369,0.018946972,0.9996693121693122,0.9994358251057828,0.9997178329571106,3543-2-0-2503,0.09142737,1.0,1.0,1.0,134-0-0-90,48
39,2022-11-08 22:05:47.463,0.018872198,0.9988425925925926,0.998589562764457,0.9990122759983068,3540-5-2-2501,0.08910716,1.0,1.0,1.0,134-0-0-90,48
40,2022-11-08 22:07:53.588,0.01874213,0.9993386243386243,0.9991537376586742,0.9994356659142212,3542-3-1-2502,0.08688507,1.0,1.0,1.0,134-0-0-90,48
41,2022-11-08 22:09:59.214,0.018576968,0.9996693121693122,0.9994358251057828,0.9997178329571106,3543-2-0-2503,0.0847705,1.0,1.0,1.0,134-0-0-90,48
42,2022-11-08 22:12:04.529,0.01840045,1.0,1.0,1.0,3545-0-0-2503,0.08275363,1.0,1.0,1.0,134-0-0-90,48
43,2022-11-08 22:14:09.515,0.018233513,0.999834656084656,0.9997179125528914,0.9998589363803075,3544-1-0-2503,0.08083087,1.0,1.0,1.0,134-0-0-90,48
44,2022-11-08 22:16:14.596,0.018072989,1.0,1.0,1.0,3545-0-0-2503,0.078994535,1.0,1.0,1.0,134-0-0-90,48
45,2022-11-08 22:18:19.900,0.01791722,1.0,1.0,1.0,3545-0-0-2503,0.07724091,1.0,1.0,1.0,134-0-0-90,48
46,2022-11-08 22:20:24.977,0.017763276,1.0,1.0,1.0,3545-0-0-2503,0.075562306,1.0,1.0,1.0,134-0-0-90,48
47,2022-11-08 22:22:29.712,0.017612915,1.0,1.0,1.0,3545-0-0-2503,0.07395531,1.0,1.0,1.0,134-0-0-90,48
48,2022-11-08 22:24:34.382,0.017469704,1.0,1.0,1.0,3545-0-0-2503,0.072416216,1.0,1.0,1.0,134-0-0-90,48
49,2022-11-08 22:26:39.640,0.017335823,1.0,1.0,1.0,3545-0-0-2503,0.070938915,1.0,1.0,1.0,134-0-0-90,49
