epoch,timestamp,train_loss,train_accuracy,train_recall,train_f1,"train_matrix(tp, fn, fp, tn)",val_loss,val_accuracy,val_recall,val_f1,"val_matrix(tp, fn, fp, tn)",val2
1,2022-10-30 08:54:04.836,0.2037502,0.9348544973544973,0.9304174950298211,0.9432767060178519,3276-245-149-2378,0.70203483,0.4107142857142857,0.0364963503649635,0.0704225352112676,5-132-0-87,0
2,2022-10-30 08:55:40.584,0.16613421,0.9654431216931217,0.9591025276909969,0.9699842022116903,3377-144-65-2462,0.54603463,0.8705357142857143,1.0,0.9042904290429044,137-0-29-58,44
3,2022-10-30 08:57:16.642,0.139052,0.9829695767195767,0.9792672536211303,0.9852836119445635,3448-73-30-2497,0.37523177,0.9955357142857143,0.9927007299270073,0.9963369963369962,136-1-0-87,39
4,2022-10-30 08:58:52.668,0.117607206,0.9942129629629629,0.9914796932689577,0.9950121134387915,3491-30-5-2522,0.2878383,0.9910714285714286,0.9854014598540146,0.9926470588235294,135-2-0-87,35
5,2022-10-30 09:00:28.667,0.12698752,0.953042328042328,0.9454700369213291,0.9590895995390377,3329-192-92-2435,0.2550844,0.9464285714285714,0.9124087591240876,0.9541984732824427,125-12-0-87,17
6,2022-10-30 09:02:04.665,0.12167936,0.9793320105820106,0.9747230900312411,0.9821147517527542,3432-89-36-2491,0.21981044,1.0,1.0,1.0,137-0-0-87,43
7,2022-10-30 09:03:40.765,0.114933014,0.986441798941799,0.9835274069866515,0.9882990867579908,3463-58-24-2503,0.1941826,0.9821428571428571,0.9708029197080292,0.9851851851851852,133-4-0-87,29
8,2022-10-30 09:05:17.052,0.106907204,0.996031746031746,0.9937517750639023,0.9965821703218457,3499-22-2-2525,0.17176628,0.9910714285714286,0.9854014598540146,0.9926470588235294,135-2-0-87,35
9,2022-10-30 09:06:52.928,0.09946923,0.9983465608465608,0.9971598977563192,0.9985779294653014,3511-10-0-2527,0.15319234,1.0,1.0,1.0,137-0-0-87,39
10,2022-10-30 09:08:28.822,0.09998678,0.9737103174603174,0.9681908548707754,0.9772108356026946,3409-112-47-2480,0.14451835,0.9776785714285714,0.9781021897810219,0.9816849816849818,134-3-2-85,36
11,2022-10-30 09:10:04.763,0.09896732,0.9819775132275133,0.9786992331723942,0.9844307956006284,3446-75-34-2493,0.14538594,0.96875,1.0,0.9750889679715302,137-0-7-80,44
12,2022-10-30 09:11:40.624,0.096889,0.986441798941799,0.9823913660891792,0.9882857142857142,3459-62-20-2507,0.13438855,1.0,1.0,1.0,137-0-0-87,40
13,2022-10-30 09:13:16.540,0.0939636,0.9923941798941799,0.989207611474013,0.99343981745579,3483-38-8-2519,0.1318579,0.9598214285714286,1.0,0.9681978798586572,137-0-9-78,47
14,2022-10-30 09:14:52.832,0.091003075,0.9947089947089947,0.9928997443907981,0.9954441913439636,3496-25-7-2520,0.12526199,0.9866071428571429,0.9927007299270073,0.9890909090909091,136-1-2-85,41
15,2022-10-30 09:16:29.523,0.08796561,0.9963624338624338,0.9948878159613747,0.9968696642003415,3503-18-4-2523,0.11863995,0.9910714285714286,1.0,0.9927536231884058,137-0-2-85,43
16,2022-10-30 09:18:06.212,0.08497062,0.9973544973544973,0.996307867083215,0.9977246871444825,3508-13-3-2524,0.111559026,1.0,1.0,1.0,137-0-0-87,42
17,2022-10-30 09:19:42.442,0.08197875,0.9983465608465608,0.9974439079806873,0.998578333807222,3512-9-1-2526,0.10524455,1.0,1.0,1.0,137-0-0-87,39
18,2022-10-30 09:21:18.591,0.079082645,0.9991732804232805,0.9988639591025277,0.9992896718283847,3517-4-1-2526,0.09954769,1.0,1.0,1.0,137-0-0-87,41
19,2022-10-30 09:22:54.480,0.076307,0.9993386243386243,0.9988639591025277,0.9994316567206593,3517-4-0-2527,0.094447576,1.0,1.0,1.0,137-0-0-87,41
20,2022-10-30 09:24:30.328,0.07474267,0.9935515873015873,0.9920477137176938,0.9944483985765125,3493-28-11-2516,8.311109,0.6116071428571429,1.0,0.7590027700831026,137-0-87-0,50
