epoch,timestamp,train_loss,train_accuracy,train_recall,train_f1,"train_matrix(tp, fn, fp, tn)",val_loss,val_accuracy,val_recall,val_f1,"val_matrix(tp, fn, fp, tn)",val2
1,2022-11-14 01:37:23.734,0.19282277,0.9462632275132276,0.9538461538461539,0.9545136459062282,3410-165-160-2313,0.498528,0.7946428571428571,0.6377952755905512,0.7788461538461539,81-46-0-97,1
2,2022-11-14 01:41:11.086,0.17196514,0.9591600529100529,0.9658741258741259,0.9654690339717601,3453-122-125-2348,1.0472915,0.4330357142857143,0.0,0.0,0-127-0-97,0
3,2022-11-14 01:44:58.783,0.1376827,0.984457671957672,0.9904895104895105,0.9869007803790413,3541-34-60-2413,1.2637736,0.4955357142857143,0.11023622047244094,0.19858156028368792,14-113-0-97,0
4,2022-11-14 01:48:46.627,0.11261778,0.996031746031746,0.9963636363636363,0.9966424174594292,3562-13-11-2462,1.0961053,0.7991071428571429,0.6535433070866141,0.7867298578199051,83-44-1-96,13
5,2022-11-14 01:52:34.609,0.11988909,0.9632936507936508,0.9756643356643356,0.9691580994720757,3488-87-135-2338,1.2472363,0.4330357142857143,0.0,0.0,0-127-0-97,0
6,2022-11-14 01:56:22.197,0.118000336,0.9771825396825397,0.9815384615384616,0.980715483510341,3509-66-72-2401,1.1359098,0.7857142857142857,0.6220472440944882,0.7669902912621359,79-48-0-97,1
7,2022-11-14 02:00:09.902,0.10884815,0.9932208994708994,0.9955244755244755,0.9942729431484845,3559-16-25-2448,0.9772674,0.9955357142857143,0.9921259842519685,0.9960474308300395,126-1-0-97,43
8,2022-11-14 02:03:57.890,0.10000278,0.9945436507936508,0.9955244755244755,0.9953852608026849,3559-16-17-2456,0.861765,0.9910714285714286,0.984251968503937,0.9920634920634921,125-2-0-97,33
9,2022-11-14 02:07:46.022,0.09221307,0.9983465608465608,0.9986013986013986,0.9986013986013986,3570-5-5-2468,0.7691984,0.9955357142857143,0.9921259842519685,0.9960474308300395,126-1-0-97,44
10,2022-11-14 02:11:34.863,0.10477022,0.9255952380952381,0.9186013986013986,0.9358791678540894,3284-291-159-2314,0.84300065,0.4330357142857143,0.0,0.0,0-127-0-97,0
11,2022-11-14 02:15:23.328,0.10357667,0.9791666666666666,0.9843356643356643,0.9824120603015075,3519-56-70-2403,0.9011199,0.5669642857142857,1.0,0.7236467236467237,127-0-97-0,50
12,2022-11-14 02:20:10.016,0.10044312,0.9867724867724867,0.9893706293706294,0.9888174447861335,3537-38-42-2431,0.98798645,0.45535714285714285,0.03937007874015748,0.07575757575757576,5-122-0-97,0
13,2022-11-14 02:23:58.476,0.09609456,0.9930555555555556,0.9932867132867133,0.994120940649496,3551-24-18-2455,0.9427352,0.8571428571428571,0.7480314960629921,0.8558558558558559,95-32-0-97,5
14,2022-11-14 02:27:47.157,0.09154642,0.9970238095238095,0.9972027972027973,0.997481813094572,3565-10-8-2465,0.8797864,0.9866071428571429,0.9763779527559056,0.9880478087649402,124-3-0-97,36
15,2022-11-14 02:31:35.744,0.08772897,0.9963624338624338,0.9966433566433567,0.9969222160044767,3563-12-10-2463,1.0432992,0.4375,0.007874015748031496,0.015625,1-126-0-97,0
16,2022-11-14 02:35:24.533,0.083956316,0.9985119047619048,0.9991608391608392,0.9987417866629386,3572-3-6-2467,0.9827629,0.9776785714285714,0.9606299212598425,0.9799196787148594,122-5-0-97,27
17,2022-11-14 02:39:13.223,0.080506586,0.9988425925925926,0.9991608391608392,0.9990211159278423,3572-3-4-2469,0.92852664,0.9821428571428571,0.968503937007874,0.9839999999999999,123-4-0-97,39
18,2022-11-14 02:43:01.708,0.07728278,0.9991732804232805,0.9991608391608392,0.9993006014827248,3572-3-2-2471,0.879061,0.9910714285714286,0.9921259842519685,0.9921259842519685,126-1-1-96,42
19,2022-11-14 02:46:50.637,0.07434676,0.9991732804232805,0.9994405594405594,0.9993007970913159,3573-2-3-2470,0.8336418,0.9955357142857143,0.9921259842519685,0.9960474308300395,126-1-0-97,44
20,2022-11-14 02:50:38.496,0.072734974,0.9938822751322751,0.9944055944055944,0.994823002658458,3555-20-17-2456,1.6433976,0.5669642857142857,1.0,0.7236467236467237,127-0-97-0,50
21,2022-11-14 02:54:25.350,0.07527848,0.9723875661375662,0.9751048951048951,0.9766073679787085,3486-89-78-2395,1.7028065,0.4330357142857143,0.0,0.0,0-127-0-97,0
22,2022-11-14 02:58:11.627,0.07418687,0.9909060846560847,0.9918881118881119,0.9923044634112215,3546-29-26-2447,1.7806408,0.4330357142857143,0.0,0.0,0-127-0-97,0
23,2022-11-14 03:01:57.420,0.07300027,0.9923941798941799,0.9938461538461538,0.9935682326621924,3553-22-24-2449,1.8241115,0.4330357142857143,0.0,0.0,0-127-0-97,0
24,2022-11-14 03:05:44.475,0.07193172,0.9922288359788359,0.9924475524475525,0.9934201315973681,3548-27-20-2453,1.8332475,0.5446428571428571,0.1968503937007874,0.3289473684210526,25-102-0-97,2
25,2022-11-14 03:09:30.793,0.07051968,0.9971891534391535,0.9977622377622377,0.9976227101104741,3567-8-9-2464,1.8006827,0.6919642857142857,0.4566929133858268,0.6270270270270271,58-69-0-97,2
26,2022-11-14 03:13:17.044,0.069341935,0.9948743386243386,0.994965034965035,0.9956613016095172,3557-18-13-2460,1.8055894,0.4330357142857143,0.0,0.0,0-127-0-97,0
27,2022-11-14 03:17:04.114,0.068252444,0.9955357142857143,0.9958041958041958,0.996222191129145,3560-15-12-2461,1.822533,0.4375,0.007874015748031496,0.015625,1-126-0-97,0
28,2022-11-14 03:20:50.284,0.066867515,0.9985119047619048,0.9983216783216783,0.9987407303763817,3569-6-3-2470,1.760325,0.9776785714285714,0.9606299212598425,0.9799196787148594,122-5-0-97,38
29,2022-11-14 03:24:36.931,0.0657133,0.9963624338624338,0.9972027972027973,0.996923937360179,3565-10-12-2461,1.7485564,0.65625,0.4015748031496063,0.5698324022346368,51-76-1-96,3
30,2022-11-14 03:28:23.116,0.06444222,0.9988425925925926,0.9991608391608392,0.9990211159278423,3572-3-4-2469,1.695612,0.9464285714285714,0.905511811023622,0.9504132231404958,115-12-0-97,14
31,2022-11-14 03:32:09.174,0.06319383,0.9993386243386243,0.9991608391608392,0.9994404029099049,3572-3-1-2472,1.6437469,0.9776785714285714,0.968503937007874,0.9800796812749005,123-4-1-96,37
32,2022-11-14 03:35:56.078,0.06210218,0.998181216931217,0.9986013986013986,0.9984617536008951,3570-5-6-2467,1.5967168,0.9642857142857143,0.937007874015748,0.9674796747967479,119-8-0-97,23
33,2022-11-14 03:39:41.885,0.061010525,0.9991732804232805,0.9994405594405594,0.9993007970913159,3573-2-3-2470,1.549165,0.9955357142857143,0.9921259842519685,0.9960474308300395,126-1-0-97,42
34,2022-11-14 03:43:28.832,0.05993164,0.9988425925925926,0.9988811188811189,0.9990208420758148,3571-4-3-2470,1.5296736,0.6473214285714286,0.4094488188976378,0.5683060109289617,52-75-4-93,7
35,2022-11-14 03:47:15.309,0.05886214,0.9986772486772487,0.9988811188811189,0.9988811188811189,3571-4-4-2469,1.4887685,0.9821428571428571,0.968503937007874,0.9839999999999999,123-4-0-97,31
36,2022-11-14 03:51:01.267,0.057749506,0.9991732804232805,0.9991608391608392,0.9993006014827248,3572-3-2-2471,1.4514316,0.9910714285714286,0.9921259842519685,0.9921259842519685,126-1-1-96,44
37,2022-11-14 03:54:48.333,0.05665146,0.9995039682539683,0.9994405594405594,0.999580360889635,3573-2-1-2472,1.4148034,0.9910714285714286,0.9921259842519685,0.9921259842519685,126-1-1-96,45
38,2022-11-14 03:58:34.675,0.055584606,0.9995039682539683,0.9994405594405594,0.999580360889635,3573-2-1-2472,1.3796356,0.9910714285714286,0.9921259842519685,0.9921259842519685,126-1-1-96,44
39,2022-11-14 04:02:22.091,0.054553643,0.9995039682539683,0.9994405594405594,0.999580360889635,3573-2-1-2472,1.3445528,0.9955357142857143,0.9921259842519685,0.9960474308300395,126-1-0-97,42
40,2022-11-14 04:06:09.117,0.053569876,0.9993386243386243,0.9994405594405594,0.9994405594405594,3573-2-2-2471,1.3111603,0.9955357142857143,0.9921259842519685,0.9960474308300395,126-1-0-97,41
41,2022-11-14 04:09:55.383,0.052653104,0.9993386243386243,0.9991608391608392,0.9994404029099049,3572-3-1-2472,1.2793899,0.9955357142857143,0.9921259842519685,0.9960474308300395,126-1-0-97,40
42,2022-11-14 04:13:42.268,0.053232227,0.9849537037037037,0.9871328671328672,0.9872709469855925,3529-46-45-2428,1.2760681,0.6071428571428571,0.30708661417322836,0.4698795180722892,39-88-0-97,1
43,2022-11-14 04:17:28.322,0.052895214,0.9945436507936508,0.9955244755244755,0.9953852608026849,3559-16-17-2456,1.2820337,0.4330357142857143,0.0,0.0,0-127-0-97,0
44,2022-11-14 04:21:14.881,0.05257952,0.9945436507936508,0.9958041958041958,0.9953865510974416,3560-15-18-2455,1.2829218,0.4419642857142857,0.015748031496062992,0.031007751937984496,2-125-0-97,0
45,2022-11-14 04:25:01.745,0.052181434,0.9955357142857143,0.9960839160839161,0.9962232480067142,3561-14-13-2460,1.275005,0.7410714285714286,0.5433070866141733,0.7040816326530613,69-58-0-97,4
46,2022-11-14 04:28:48.125,0.051600076,0.9986772486772487,0.9983216783216783,0.9988804925832634,3569-6-2-2471,1.3267802,0.4330357142857143,0.0,0.0,0-127-0-97,0
47,2022-11-14 04:32:35.629,0.05145192,0.9935515873015873,0.9955244755244755,0.994550789436915,3559-16-23-2450,1.3704566,0.4330357142857143,0.0,0.0,0-127-0-97,0
48,2022-11-14 04:36:21.935,0.051046517,0.9966931216931217,0.9977622377622377,0.9972043611965333,3567-8-12-2461,1.3470984,0.9241071428571429,0.8661417322834646,0.9282700421940928,110-17-0-97,16
49,2022-11-14 04:40:08.161,0.05056695,0.9983465608465608,0.9986013986013986,0.9986013986013986,3570-5-5-2468,1.3210241,0.9866071428571429,0.9763779527559056,0.9880478087649402,124-3-0-97,26
50,2022-11-14 04:43:54.642,0.050028976,0.9988425925925926,0.9991608391608392,0.9990211159278423,3572-3-4-2469,1.2954123,0.9955357142857143,0.9921259842519685,0.9960474308300395,126-1-0-97,37
