epoch,timestamp,train_loss,train_accuracy,train_recall,train_f1,"train_matrix(tp, fn, fp, tn)",val_loss,val_accuracy,val_recall,val_f1,"val_matrix(tp, fn, fp, tn)",val2
1,2022-11-11 04:39:45.464,0.55460215,0.7194113756613757,0.8102333427045263,0.7725505964347943,2882-675-1022-1469,0.61058277,0.65625,1.0,0.7755102040816326,133-0-77-14,50
2,2022-11-11 04:40:38.702,0.49383435,0.8091931216931217,0.8394714647174585,0.8380578164468144,2986-571-583-1908,0.48935112,0.78125,1.0,0.8444444444444443,133-0-49-42,50
3,2022-11-11 04:41:32.910,0.4261472,0.8950066137566137,0.8993533876862525,0.9097113607279966,3199-358-277-2214,0.39928177,0.9285714285714286,0.9624060150375939,0.9411764705882353,128-5-11-80,49
4,2022-11-11 04:42:25.890,0.4040334,0.8621031746031746,0.8760191172336238,0.8819699971695443,3116-441-393-2098,0.45185906,0.6607142857142857,1.0,0.7777777777777778,133-0-76-15,50
5,2022-11-11 04:43:19.392,0.3756567,0.8984788359788359,0.8993533876862525,0.9124358243011979,3199-358-256-2235,0.38991457,0.9598214285714286,0.9849624060150376,0.9667896678966789,131-2-7-84,48
6,2022-11-11 04:44:13.063,0.34124795,0.9456018518518519,0.9384312622996908,0.9530335474660957,3338-219-110-2381,0.3606754,0.9017857142857143,1.0,0.9236111111111112,133-0-22-69,49
7,2022-11-11 04:45:08.425,0.30541888,0.9816468253968254,0.9749789148158561,0.9842486164325244,3468-89-22-2469,0.31889775,0.9955357142857143,0.9924812030075187,0.9962264150943396,132-1-0-91,48
8,2022-11-11 04:46:02.179,0.27491483,0.9912367724867724,0.9870677537250492,0.9925088339222615,3511-46-7-2484,0.28284472,0.9955357142857143,0.9924812030075187,0.9962264150943396,132-1-0-91,46
9,2022-11-11 04:46:55.925,0.24984126,0.9935515873015873,0.9915659263424234,0.9945016213167911,3527-30-9-2482,0.25370273,0.9955357142857143,0.9924812030075187,0.9962264150943396,132-1-0-91,48
10,2022-11-11 04:47:49.628,0.23427074,0.9730489417989417,0.9707618779870677,0.9769415758947517,3453-104-59-2432,0.3461821,0.59375,1.0,0.7450980392156863,133-0-91-0,50
11,2022-11-11 04:48:43.399,0.22057335,0.9803240740740741,0.9755411863930278,0.9831420881144639,3470-87-32-2459,0.345227,0.8214285714285714,1.0,0.8692810457516339,133-0-40-51,48
12,2022-11-11 04:49:36.999,0.2082319,0.9857804232804233,0.9836941242620185,0.9878599661208357,3499-58-28-2463,0.3239923,0.9732142857142857,0.9924812030075187,0.9777777777777779,132-1-5-86,48
13,2022-11-11 04:50:30.611,0.19675845,0.9885912698412699,0.9862243463592916,0.9902611150317573,3508-49-20-2471,0.30327535,0.9910714285714286,0.9924812030075187,0.9924812030075187,132-1-1-90,48
14,2022-11-11 04:51:24.138,0.18585561,0.9952050264550265,0.9935338768625246,0.9959137663801607,3534-23-6-2485,0.28341836,0.9955357142857143,0.9924812030075187,0.9962264150943396,132-1-0-91,46
15,2022-11-11 04:52:17.836,0.17585284,0.9971891534391535,0.9960640989597975,0.9976066450795439,3543-14-3-2488,0.2943101,0.8616071428571429,1.0,0.8956228956228957,133-0-31-60,48
16,2022-11-11 04:53:11.395,0.16704385,0.9968584656084656,0.9960640989597975,0.9973258268824771,3543-14-5-2486,0.2775932,0.9866071428571429,0.9924812030075187,0.9887640449438201,132-1-2-89,47
17,2022-11-11 04:54:04.944,0.15892094,0.998181216931217,0.9974697779027271,0.9984522301955818,3548-9-2-2489,0.26198632,0.9955357142857143,0.9924812030075187,0.9962264150943396,132-1-0-91,46
18,2022-11-11 04:54:58.459,0.1515443,0.9986772486772487,0.9980320494798988,0.9988745075970739,3550-7-1-2490,0.24799873,0.9955357142857143,0.9924812030075187,0.9962264150943396,132-1-0-91,46
19,2022-11-11 04:55:52.031,0.1447812,0.9993386243386243,0.9988754568456565,0.99943741209564,3553-4-0-2491,0.23520795,1.0,1.0,1.0,133-0-0-91,47
20,2022-11-11 04:56:45.790,0.13859017,0.9991732804232805,0.9985943210570706,0.9992966661977776,3552-5-0-2491,0.223574,1.0,1.0,1.0,133-0-0-91,46
21,2022-11-11 04:57:39.355,0.13295683,0.9993386243386243,0.9988754568456565,0.99943741209564,3553-4-0-2491,0.21305141,1.0,1.0,1.0,133-0-0-91,46
22,2022-11-11 04:58:32.828,0.12779011,0.9996693121693122,0.9994377284228282,0.999718785151856,3555-2-0-2491,0.20350268,1.0,1.0,1.0,133-0-0-91,45
23,2022-11-11 04:59:26.290,0.126948,0.968584656084656,0.9640146190610065,0.9730419977298524,3429-128-62-2429,0.19656554,0.9866071428571429,0.9774436090225563,0.988593155893536,130-3-0-91,34
24,2022-11-11 05:00:19.923,0.12390126,0.9925595238095238,0.9893168400337363,0.9936467598475223,3519-38-7-2484,0.189629,0.9955357142857143,0.9924812030075187,0.9962264150943396,132-1-0-91,43
25,2022-11-11 05:01:13.381,0.12057526,0.9948743386243386,0.9935338768625246,0.9956331877729256,3534-23-8-2483,0.183682,0.9910714285714286,0.9924812030075187,0.9924812030075187,132-1-1-90,45
26,2022-11-11 05:02:06.732,0.1175795,0.9942129629629629,0.992690469496767,0.9950683387346767,3531-26-9-2482,0.177491,0.9955357142857143,0.9924812030075187,0.9962264150943396,132-1-0-91,43
27,2022-11-11 05:03:00.141,0.11447166,0.9970238095238095,0.9957829631712117,0.9974655026753028,3542-15-3-2488,0.1718312,0.9955357142857143,0.9924812030075187,0.9962264150943396,132-1-0-91,45
28,2022-11-11 05:03:53.813,0.11157244,0.99619708994709,0.9946584200168681,0.9967601070573321,3538-19-4-2487,0.16938896,0.9776785714285714,0.9924812030075187,0.9814126394052045,132-1-4-87,46
29,2022-11-11 05:04:47.244,0.108720504,0.9985119047619048,0.9977509136913129,0.9987336428872943,3549-8-1-2490,0.16419928,0.9955357142857143,0.9924812030075187,0.9962264150943396,132-1-0-91,46
30,2022-11-11 05:05:40.697,0.10596307,0.9985119047619048,0.9977509136913129,0.9987336428872943,3549-8-1-2490,0.15922704,0.9955357142857143,0.9924812030075187,0.9962264150943396,132-1-0-91,39
31,2022-11-11 05:06:34.106,0.103310175,0.9988425925925926,0.9980320494798988,0.9990150555790066,3550-7-0-2491,0.15446873,0.9955357142857143,0.9924812030075187,0.9962264150943396,132-1-0-91,44
32,2022-11-11 05:07:27.684,0.10079211,0.9986772486772487,0.9983131852684847,0.9988748241912799,3551-6-2-2489,0.15067545,0.9955357142857143,1.0,0.9962546816479401,133-0-1-90,48
33,2022-11-11 05:08:22.707,0.09851765,0.9978505291005291,0.9974697779027271,0.9981713321142215,3548-9-4-2487,0.14633185,1.0,1.0,1.0,133-0-0-91,45
34,2022-11-11 05:09:16.079,0.096268624,0.9988425925925926,0.9983131852684847,0.9990153326768885,3551-6-1-2490,0.14216618,1.0,1.0,1.0,133-0-0-91,45
35,2022-11-11 05:10:09.500,0.09406082,0.9995039682539683,0.9991565926342424,0.9995781184081002,3554-3-0-2491,0.13820165,1.0,1.0,1.0,133-0-0-91,42
36,2022-11-11 05:11:02.897,0.0919604,0.9990079365079365,0.9985943210570706,0.9991561181434598,3552-5-1-2490,0.13448495,1.0,1.0,1.0,133-0-0-91,44
37,2022-11-11 05:11:56.445,0.089950144,0.9991732804232805,0.9985943210570706,0.9992966661977776,3552-5-0-2491,0.13096195,1.0,1.0,1.0,133-0-0-91,41
38,2022-11-11 05:12:49.772,0.08802351,0.9995039682539683,0.9991565926342424,0.9995781184081002,3554-3-0-2491,0.12767357,1.0,1.0,1.0,133-0-0-91,44
39,2022-11-11 05:13:43.186,0.08621785,0.9988425925925926,0.9985943210570706,0.9990156096189002,3552-5-2-2489,0.124495886,1.0,1.0,1.0,133-0-0-91,46
40,2022-11-11 05:14:36.564,0.08446323,0.9993386243386243,0.9991565926342424,0.999437570303712,3554-3-1-2490,0.121492185,1.0,1.0,1.0,133-0-0-91,46
41,2022-11-11 05:15:30.159,0.08278614,0.9993386243386243,0.9988754568456565,0.99943741209564,3553-4-0-2491,0.11855752,1.0,1.0,1.0,133-0-0-91,45
42,2022-11-11 05:16:23.663,0.08117218,0.9996693121693122,0.9994377284228282,0.999718785151856,3555-2-0-2491,0.11576677,1.0,1.0,1.0,133-0-0-91,45
43,2022-11-11 05:17:17.106,0.079632275,0.9995039682539683,0.9991565926342424,0.9995781184081002,3554-3-0-2491,0.11309523,1.0,1.0,1.0,133-0-0-91,44
44,2022-11-11 05:18:10.498,0.07814742,0.9996693121693122,0.9997188642114141,0.9997188642114141,3556-1-1-2490,0.11054382,1.0,1.0,1.0,133-0-0-91,44
45,2022-11-11 05:19:04.122,0.07672174,1.0,1.0,1.0,3557-0-0-2491,0.10810269,1.0,1.0,1.0,133-0-0-91,44
46,2022-11-11 05:19:57.512,0.07535464,0.999834656084656,0.9997188642114141,0.9998594123435962,3556-1-0-2491,0.10576537,1.0,1.0,1.0,133-0-0-91,44
47,2022-11-11 05:20:50.929,0.07404364,0.999834656084656,0.9997188642114141,0.9998594123435962,3556-1-0-2491,0.1035273,1.0,1.0,1.0,133-0-0-91,43
48,2022-11-11 05:21:44.408,0.073847696,0.9849537037037037,0.9839752600506044,0.9871668311944719,3500-57-34-2457,0.10224007,0.9910714285714286,0.9849624060150376,0.9924242424242424,131-2-0-91,34
49,2022-11-11 05:22:37.805,0.07328686,0.9940476190476191,0.9907225189766657,0.9949181253529079,3524-33-3-2488,0.10148435,0.9910714285714286,0.9924812030075187,0.9924812030075187,132-1-1-90,47
50,2022-11-11 05:23:31.264,0.07250374,0.9965277777777778,0.994939555805454,0.9970418368784335,3539-18-3-2488,0.100042135,0.9955357142857143,0.9924812030075187,0.9962264150943396,132-1-0-91,46
